boat_COG	boat_heading	boat_lat	boat_lon	boat_speed	datetime	skiff_COG	skiff_heading	skiff_lat	skiff_lon	skiff_speed
10.54	322.319744559	60.876866667	-147.385596667	0.062	2018-07-26 20:52:30	nan	nan	nan	nan	nan
147.83	322.398288069	60.876866667	-147.385596667	0.087	2018-07-26 20:52:35	nan	nan	nan	nan	nan
131.45	322.504134659	60.876865	-147.385593333	0.057	2018-07-26 20:52:40	nan	nan	nan	nan	nan
133.58	322.093858886	60.876858333	-147.385586667	0.144	2018-07-26 20:52:45	nan	nan	nan	nan	nan
99.12	321.955907838	60.876856667	-147.385573333	0.247	2018-07-26 20:52:50	nan	nan	nan	nan	nan
74.93	322.191192638	60.876858333	-147.385548333	0.386	2018-07-26 20:52:55	nan	nan	nan	nan	nan
75.46	322.504134659	60.876856667	-147.385491667	0.329	2018-07-26 20:53:00	nan	nan	nan	nan	nan
66.29	322.362457116	60.876865	-147.385421667	0.329	2018-07-26 20:53:06	nan	nan	nan	nan	nan
80.84	322.582977886	60.876871667	-147.38541	0.216	2018-07-26 20:53:11	nan	nan	nan	nan	nan
75.47	322.343784365	60.876871667	-147.385401667	0.01	2018-07-26 20:53:16	nan	nan	nan	nan	nan
96.01	322.452918314	60.876871667	-147.3854	0.072	2018-07-26 20:53:21	nan	nan	nan	nan	nan
27.72	322.881791202	60.876871667	-147.385395	0.041	2018-07-26 20:53:26	nan	nan	nan	nan	nan
12.98	322.848894925	60.876873333	-147.385395	0.046	2018-07-26 20:53:31	nan	nan	nan	nan	nan
290.19	323.12145717	60.876876667	-147.3854	0.077	2018-07-26 20:53:36	nan	nan	nan	nan	nan
130.57	323.416470191	60.876876667	-147.385396667	0.129	2018-07-26 20:53:41	nan	nan	nan	nan	nan
89.02	323.756989315	60.876873333	-147.385385	0.123	2018-07-26 20:53:46	nan	nan	nan	nan	nan
61.28	323.841449658	60.876876667	-147.385375	0.098	2018-07-26 20:53:51	nan	nan	nan	nan	nan
306.03	323.573797073	60.876878333	-147.385376667	0.118	2018-07-26 20:53:56	nan	nan	nan	nan	nan
252.18	324.15396991	60.876881667	-147.38538	0.051	2018-07-26 20:54:01	nan	nan	nan	nan	nan
39.19	325.26791555	60.876883333	-147.385378333	0.19	2018-07-26 20:54:06	nan	nan	nan	nan	nan
71.71	324.949505506	60.87689	-147.385366667	0.144	2018-07-26 20:54:11	nan	nan	nan	nan	nan
192.29	325.038023505	60.87689	-147.38536	0.031	2018-07-26 20:54:16	nan	nan	nan	nan	nan
81.78	324.598517471	60.876888333	-147.38535	0.144	2018-07-26 20:54:21	nan	nan	nan	nan	nan
201.55	324.661529456	60.876886667	-147.385346667	0.108	2018-07-26 20:54:26	nan	nan	nan	nan	nan
216.85	324.225131249	60.876883333	-147.385351667	0.139	2018-07-26 20:54:31	nan	nan	nan	nan	nan
255.21	324.717602041	60.876881667	-147.385365	0.159	2018-07-26 20:54:36	nan	nan	nan	nan	nan
188.51	324.912348715	60.876881667	-147.385371667	0.026	2018-07-26 20:54:41	nan	nan	nan	nan	nan
160.71	324.925083069	60.876881667	-147.385375	0.01	2018-07-26 20:54:46	nan	nan	nan	nan	nan
269.36	325.200044086	60.876881667	-147.385378333	0.057	2018-07-26 20:54:51	nan	nan	nan	nan	nan
190.47	325.087150525	60.876881667	-147.385383333	0.051	2018-07-26 20:54:56	nan	nan	nan	nan	nan
246.0	324.83011764	60.876876667	-147.385391667	0.144	2018-07-26 20:55:01	nan	nan	nan	nan	nan
221.53	324.83011764	60.876873333	-147.385406667	0.149	2018-07-26 20:55:06	nan	nan	nan	nan	nan
209.24	324.209918372	60.876866667	-147.385413333	0.201	2018-07-26 20:55:11	nan	nan	nan	nan	nan
229.18	324.233612029	60.87686	-147.385431667	0.334	2018-07-26 20:55:16	nan	nan	nan	nan	nan
221.0	323.628823044	60.876836667	-147.38554	0.406	2018-07-26 20:55:21	nan	nan	nan	nan	nan
224.09	324.161626703	60.876835	-147.385585	0.304	2018-07-26 20:55:26	nan	nan	nan	nan	nan
31.6	323.647612969	60.876846667	-147.385568333	0.026	2018-07-26 20:55:31	nan	nan	nan	nan	nan
105.16	324.300680508	60.876848333	-147.385568333	0.087	2018-07-26 20:55:36	nan	nan	nan	nan	nan
164.23	323.23135125	60.87685	-147.385558333	0.031	2018-07-26 20:55:41	nan	nan	nan	nan	nan
166.64	324.202211629	60.876846667	-147.385556667	0.103	2018-07-26 20:55:46	nan	nan	nan	nan	nan
217.33	323.591912661	60.876838333	-147.385561667	0.159	2018-07-26 20:55:51	nan	nan	nan	nan	nan
218.66	323.949335651	60.876835	-147.38557	0.165	2018-07-26 20:55:56	nan	nan	nan	nan	nan
269.53	323.713896753	60.876833333	-147.385581667	0.149	2018-07-26 20:56:01	nan	nan	nan	nan	nan
247.69	324.350402336	60.876831667	-147.385598333	0.19	2018-07-26 20:56:06	nan	nan	nan	nan	nan
208.62	323.582749321	60.876826667	-147.38561	0.19	2018-07-26 20:56:11	nan	nan	nan	nan	nan
140.62	324.105021831	60.87682	-147.385611667	0.098	2018-07-26 20:56:16	nan	nan	nan	nan	nan
137.56	324.340011109	60.876816667	-147.385605	0.098	2018-07-26 20:56:21	nan	nan	nan	nan	nan
224.9	324.612237152	60.87681	-147.385606667	0.211	2018-07-26 20:56:26	nan	nan	nan	nan	nan
224.84	324.732961759	60.876805	-147.385615	0.19	2018-07-26 20:56:31	nan	nan	nan	nan	nan
222.99	324.719119227	60.876798333	-147.38563	0.149	2018-07-26 20:56:36	nan	nan	nan	nan	nan
355.35	324.955855352	60.876801667	-147.385633333	0.129	2018-07-26 20:56:41	nan	nan	nan	nan	nan
269.17	324.780505103	60.876806667	-147.385636667	0.062	2018-07-26 20:56:46	nan	nan	nan	nan	nan
223.6	325.006086695	60.876805	-147.38565	0.195	2018-07-26 20:56:51	nan	nan	nan	nan	nan
224.29	325.113581456	60.876796667	-147.385668333	0.201	2018-07-26 20:56:56	nan	nan	nan	nan	nan
188.76	325.119622447	60.876791667	-147.385676667	0.082	2018-07-26 20:57:01	nan	nan	nan	nan	nan
155.79	325.006086695	60.87679	-147.385675	0.031	2018-07-26 20:57:06	nan	nan	nan	nan	nan
236.78	325.453881527	60.876788333	-147.385675	0.123	2018-07-26 20:57:11	nan	nan	nan	nan	nan
183.81	325.747290252	60.876783333	-147.38568	0.113	2018-07-26 20:57:16	nan	nan	nan	nan	nan
155.13	325.279313408	60.876778333	-147.38568	0.118	2018-07-26 20:57:21	nan	nan	nan	nan	nan
151.29	325.57716553	60.876775	-147.385683333	0.067	2018-07-26 20:57:26	nan	nan	nan	nan	nan
352.56	325.572160487	60.876775	-147.38568	0.062	2018-07-26 20:57:31	nan	nan	nan	nan	nan
143.26	325.093177154	60.876776667	-147.385675	0.041	2018-07-26 20:57:36	nan	nan	nan	nan	nan
236.91	325.825255885	60.876776667	-147.385676667	0.051	2018-07-26 20:57:41	nan	nan	nan	nan	nan
112.42	325.61405597	60.876773333	-147.385681667	0.036	2018-07-26 20:57:46	nan	nan	nan	nan	nan
17.78	325.362856571	60.876776667	-147.385676667	0.072	2018-07-26 20:57:51	nan	nan	nan	nan	nan
261.47	325.619010637	60.87678	-147.385678333	0.098	2018-07-26 20:57:56	nan	nan	nan	nan	nan
74.27	325.80877953	60.876781667	-147.385676667	0.149	2018-07-26 20:58:01	nan	nan	nan	nan	nan
58.81	325.680877504	60.876783333	-147.385663333	0.087	2018-07-26 20:58:06	nan	nan	nan	nan	nan
18.74	325.335624278	60.876786667	-147.385658333	0.149	2018-07-26 20:58:11	nan	nan	nan	nan	nan
174.81	325.26804132	60.87679	-147.385653333	0.015	2018-07-26 20:58:16	nan	nan	nan	nan	nan
347.63	325.330110238	60.876788333	-147.385651667	0.062	2018-07-26 20:58:21	nan	nan	nan	nan	nan
289.21	325.319013454	60.876788333	-147.38565	0.01	2018-07-26 20:58:26	nan	nan	nan	nan	nan
205.48	325.137594774	60.876785	-147.385651667	0.118	2018-07-26 20:58:31	nan	nan	nan	nan	nan
266.86	324.390467791	60.876783333	-147.385663333	0.149	2018-07-26 20:58:36	nan	nan	nan	nan	nan
231.03	324.626468402	60.87678	-147.385673333	0.175	2018-07-26 20:58:41	nan	nan	nan	nan	nan
152.82	323.867485874	60.876775	-147.385678333	0.118	2018-07-26 20:58:46	nan	nan	nan	nan	nan
233.86	324.540943055	60.876771667	-147.385685	0.144	2018-07-26 20:58:51	nan	nan	nan	nan	nan
240.95	324.08996582	60.876768333	-147.385696667	0.206	2018-07-26 20:58:56	nan	nan	nan	nan	nan
217.5	324.170014092	60.876761667	-147.385713333	0.226	2018-07-26 20:59:01	nan	nan	nan	nan	nan
225.63	324.12965039	60.876783333	-147.385736667	0.231	2018-07-26 20:59:07	nan	nan	nan	nan	nan
195.27	323.978477212	60.876776667	-147.385765	0.17	2018-07-26 20:59:12	nan	nan	nan	nan	nan
233.84	324.048544858	60.87677	-147.385768333	0.046	2018-07-26 20:59:17	nan	nan	nan	nan	nan
109.49	324.121475497	60.87677	-147.385765	0.087	2018-07-26 20:59:22	nan	nan	nan	nan	nan
355.52	324.506278436	60.876771667	-147.385763333	0.072	2018-07-26 20:59:27	nan	nan	nan	nan	nan
100.09	323.91438322	60.876773333	-147.385763333	0.021	2018-07-26 20:59:32	nan	nan	nan	nan	nan
152.62	324.548246092	60.876771667	-147.385761667	0.154	2018-07-26 20:59:37	nan	nan	nan	nan	nan
183.16	324.457353608	60.876766667	-147.385761667	0.123	2018-07-26 20:59:42	nan	nan	nan	nan	nan
174.0	324.7466881	60.876761667	-147.385758333	0.19	2018-07-26 20:59:47	nan	nan	nan	nan	nan
223.85	325.372474735	60.876756667	-147.385758333	0.087	2018-07-26 20:59:52	nan	nan	nan	nan	nan
182.73	324.83011764	60.876755	-147.385765	0.005	2018-07-26 20:59:57	nan	nan	nan	nan	nan
95.07	325.250957097	60.876755	-147.38576	0.082	2018-07-26 21:00:02	nan	nan	nan	nan	nan
91.51	325.233658026	60.876755	-147.385756667	0.036	2018-07-26 21:00:07	nan	nan	nan	nan	nan
22.64	324.695870028	60.876758333	-147.385755	0.17	2018-07-26 21:00:12	nan	nan	nan	nan	nan
69.98	324.937712915	60.876765	-147.385743333	0.252	2018-07-26 21:00:17	nan	nan	nan	nan	nan
61.25	325.364815418	60.87677	-147.385721667	0.206	2018-07-26 21:00:22	nan	nan	nan	nan	nan
60.28	325.666353576	60.876771667	-147.385708333	0.093	2018-07-26 21:00:27	nan	nan	nan	nan	nan
196.03	325.619010637	60.876771667	-147.385706667	0.17	2018-07-26 21:00:32	nan	nan	nan	nan	nan
221.63	325.105155971	60.876766667	-147.385715	0.154	2018-07-26 21:00:37	nan	nan	nan	nan	nan
245.0	325.525795532	60.876761667	-147.385726667	0.159	2018-07-26 21:00:42	nan	nan	nan	nan	nan
256.02	325.61405597	60.87676	-147.385741667	0.175	2018-07-26 21:00:47	nan	nan	nan	nan	nan
208.51	325.335624278	60.876756667	-147.385755	0.19	2018-07-26 21:00:52	nan	nan	nan	nan	nan
120.31	325.223124005	60.87675	-147.38576	0.057	2018-07-26 21:00:57	nan	nan	nan	nan	nan
82.74	325.676056313	60.87675	-147.38575	0.093	2018-07-26 21:01:02	nan	nan	nan	nan	nan
229.5	325.037024072	60.876748333	-147.385748333	0.087	2018-07-26 21:01:07	nan	nan	nan	nan	nan
120.09	325.119622447	60.876746667	-147.385746667	0.087	2018-07-26 21:01:12	nan	nan	nan	nan	nan
186.91	324.843284999	60.876745	-147.38574	0.139	2018-07-26 21:01:17	nan	nan	nan	nan	nan
196.36	324.327668146	60.876736667	-147.385745	0.201	2018-07-26 21:01:22	nan	nan	nan	nan	nan
74.06	324.676101502	60.876731667	-147.385738333	0.226	2018-07-26 21:01:27	nan	nan	nan	nan	nan
116.29	324.017479428	60.876735	-147.385718333	0.175	2018-07-26 21:01:32	nan	nan	nan	nan	nan
217.59	323.992195458	60.87673	-147.385716667	0.185	2018-07-26 21:01:37	nan	nan	nan	nan	nan
250.69	324.040155299	60.876725	-147.385726667	0.077	2018-07-26 21:01:42	nan	nan	nan	nan	nan
133.3	323.648258388	60.876725	-147.385725	0.057	2018-07-26 21:01:47	nan	nan	nan	nan	nan
208.64	323.50698069	60.876723333	-147.385728333	0.108	2018-07-26 21:01:52	nan	nan	nan	nan	nan
218.97	323.544397167	60.876718333	-147.385738333	0.252	2018-07-26 21:01:57	nan	nan	nan	nan	nan
246.18	322.961144975	60.876711667	-147.385755	0.118	2018-07-26 21:02:02	nan	nan	nan	nan	nan
33.89	323.41857962	60.876713333	-147.385756667	0.0	2018-07-26 21:02:07	nan	nan	nan	nan	nan
145.79	323.398461479	60.876711667	-147.385758333	0.123	2018-07-26 21:02:12	nan	nan	nan	nan	nan
93.67	322.716706054	60.876706667	-147.385743333	0.154	2018-07-26 21:02:17	nan	nan	nan	nan	nan
74.58	322.906661365	60.87671	-147.385725	0.201	2018-07-26 21:02:22	nan	nan	nan	nan	nan
26.58	323.267351335	60.876715	-147.385711667	0.082	2018-07-26 21:02:27	nan	nan	nan	nan	nan
235.52	322.950341461	60.876716667	-147.38571	0.067	2018-07-26 21:02:32	nan	nan	nan	nan	nan
176.39	323.272012181	60.876713333	-147.385713333	0.051	2018-07-26 21:02:37	nan	nan	nan	nan	nan
354.29	323.440802685	60.876718333	-147.385711667	0.159	2018-07-26 21:02:42	nan	nan	nan	nan	nan
200.74	323.421149647	60.876723333	-147.385715	0.072	2018-07-26 21:02:47	nan	nan	nan	nan	nan
180.29	323.610903194	60.876716667	-147.385716667	0.129	2018-07-26 21:02:52	nan	nan	nan	nan	nan
226.53	323.698241726	60.87671	-147.385728333	0.273	2018-07-26 21:02:57	nan	nan	nan	nan	nan
250.03	323.524011563	60.876706667	-147.385743333	0.098	2018-07-26 21:03:02	nan	nan	nan	nan	nan
242.65	323.688739382	60.876703333	-147.38575	0.123	2018-07-26 21:03:07	nan	nan	nan	nan	nan
37.23	323.330577485	60.876706667	-147.385746667	0.293	2018-07-26 21:03:12	nan	nan	nan	nan	nan
53.89	324.003296525	60.876748333	-147.385605	0.442	2018-07-26 21:03:17	nan	nan	nan	nan	nan
325.53	325.238677841	60.876743333	-147.385653333	0.087	2018-07-26 21:03:22	nan	nan	nan	nan	nan
353.9	326.086864821	60.876745	-147.385683333	0.103	2018-07-26 21:03:27	nan	nan	nan	nan	nan
9.55	327.45892268	60.87675	-147.385681667	0.093	2018-07-26 21:03:32	nan	nan	nan	nan	nan
328.08	329.195980328	60.876756667	-147.385676667	0.093	2018-07-26 21:03:37	nan	nan	nan	nan	nan
332.25	331.196549051	60.87676	-147.385681667	0.062	2018-07-26 21:03:42	nan	nan	nan	nan	nan
17.63	332.371546669	60.876763333	-147.385683333	0.123	2018-07-26 21:03:47	nan	nan	nan	nan	nan
2.74	332.644721605	60.876768333	-147.38568	0.082	2018-07-26 21:03:52	nan	nan	nan	nan	nan
105.89	336.062256584	60.87677	-147.385676667	0.098	2018-07-26 21:03:57	nan	nan	nan	nan	nan
71.21	335.64540633	60.876775	-147.385668333	0.113	2018-07-26 21:04:02	nan	nan	nan	nan	nan
135.13	336.112776749	60.876776667	-147.385656667	0.087	2018-07-26 21:04:07	nan	nan	nan	nan	nan
129.75	336.707370272	60.876771667	-147.385645	0.185	2018-07-26 21:04:12	nan	nan	nan	nan	nan
185.35	336.415419782	60.876766667	-147.385638333	0.093	2018-07-26 21:04:17	nan	nan	nan	nan	nan
328.19	341.233228521	60.876771667	-147.385643333	0.406	2018-07-26 21:04:22	nan	nan	nan	nan	nan
311.19	346.114192037	60.876791667	-147.385798333	1.07	2018-07-26 21:04:27	nan	nan	nan	nan	nan
325.52	353.38991794	60.876856667	-147.385995	1.178	2018-07-26 21:04:32	nan	nan	nan	nan	nan
346.11	359.869253048	60.876943333	-147.386041667	0.967	2018-07-26 21:04:37	nan	nan	nan	nan	nan
12.17	3.91424666827	60.876998333	-147.38601	0.854	2018-07-26 21:04:42	nan	nan	nan	nan	nan
12.17	5.18727082594	60.876998333	-147.38601	0.854	2018-07-26 21:04:42	nan	nan	nan	nan	nan
65.92	2.98313850904	60.877068333	-147.385846667	0.828	2018-07-26 21:04:52	nan	nan	nan	nan	nan
87.0	0.0595635980929	60.877065	-147.385776667	0.756	2018-07-26 21:04:57	nan	nan	nan	nan	nan
89.99	352.594111852	60.877081667	-147.385681667	0.705	2018-07-26 21:05:02	nan	nan	nan	nan	nan
109.06	350.366345454	60.877071667	-147.385621667	0.607	2018-07-26 21:05:07	nan	nan	nan	nan	nan
109.06	354.454227757	60.877071667	-147.385621667	0.607	2018-07-26 21:05:07	nan	nan	nan	nan	nan
122.59	356.637515754	60.877021667	-147.385528333	0.643	2018-07-26 21:05:17	nan	nan	nan	nan	nan
125.35	0.520928198072	60.877003333	-147.385483333	0.463	2018-07-26 21:05:22	nan	nan	nan	nan	nan
118.19	0.89513249791	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	359.735709192	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	358.567937064	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	1.5815529218	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	359.466632263	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	359.735709192	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	358.66892665	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	0.207697972859	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	358.99609049	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	359.123979212	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.87897400547	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.37184387151	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	5.03038960568	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	6.31222831805	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.40266485498	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.52176036429	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	4.15000694919	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.7838294589	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.96892820356	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.11312262318	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.45524112499	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.49967968175	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	4.11559822884	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	4.05241524518	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.40023101773	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.38224709964	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	4.31689910453	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.97884849345	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.49975868466	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.7066914006	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.44460480771	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	4.64720556533	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.83056101478	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.22885762094	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.08724855328	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.25093246243	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.67561199737	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.36709101612	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.7431801583	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.55143532217	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.20303056426	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.50464457574	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.76226703076	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.82992158128	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.61819484076	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.9546696305	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.00454386601	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.71853508117	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.33778847461	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.10100834636	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.81608074916	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.3519546839	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.46336424154	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.95914072351	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.08505432153	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.29185582385	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.90407067103	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.75117733723	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.0883849459	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.79132315663	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.29960805605	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.36023100363	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.13938195199	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.57515112204	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.13419305692	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.89257312347	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.70618680272	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	1.71423276264	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.80576300679	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.90583959745	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.56252464888	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.73968103695	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	1.44811043594	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.94911273316	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.56252464888	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.15192422166	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.37270834117	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.46363441999	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.44104742079	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.41836447906	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	3.07071331609	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	1.69006752598	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.71693485674	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.6071078387	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.48612607711	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.34250075345	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.29673459818	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
118.19	2.40346028721	60.87699	-147.385455	0.268	2018-07-26 21:05:27	nan	nan	nan	nan	nan
309.26	1.9110960119	60.876818333	-147.385728333	0.057	2018-07-26 21:12:49	nan	nan	nan	nan	nan
245.71	2.03403462576	60.876816667	-147.385735	0.103	2018-07-26 21:12:53	nan	nan	nan	nan	nan
198.51	1.54124765412	60.876815	-147.385745	0.046	2018-07-26 21:12:58	nan	nan	nan	nan	nan
169.19	1.76555599286	60.87681	-147.385738333	0.129	2018-07-26 21:13:04	nan	nan	nan	nan	nan
279.12	1.16397327363	60.87681	-147.385738333	0.098	2018-07-26 21:13:09	nan	nan	nan	nan	nan
136.44	1.51408279788	60.876808333	-147.385741667	0.036	2018-07-26 21:13:14	nan	nan	nan	nan	nan
180.3	2.26981145692	60.876808333	-147.38574	0.057	2018-07-26 21:13:19	nan	nan	nan	nan	nan
235.24	1.13771515967	60.876806667	-147.38574	0.123	2018-07-26 21:13:24	nan	nan	nan	nan	nan
175.15	1.56347520101	60.876805	-147.38574	0.046	2018-07-26 21:13:29	nan	nan	nan	nan	nan
207.59	1.51408279788	60.876803333	-147.385745	0.062	2018-07-26 21:13:34	nan	nan	nan	nan	nan
250.6	1.53955356526	60.8768	-147.38575	0.129	2018-07-26 21:13:39	nan	nan	nan	nan	nan
265.46	1.36636600106	60.8768	-147.385751667	0.113	2018-07-26 21:13:44	nan	nan	nan	nan	nan
22.1	1.78936687112	60.876801667	-147.385751667	0.129	2018-07-26 21:13:49	nan	nan	nan	nan	nan
